,object,state,file,split,pid
8753,knife,inhand,00002802_P24_05_32311_32611_0_-1_0.jpg,test,P24
8754,knife,inhand,00002802_P24_05_32311_32611_0_-1_2.jpg,test,P24
8755,knife,outofhand,00002717_P28_02_6751_7291_1_-1_0.jpg,test,P28
8756,knife,inhand,00002802_P24_05_32311_32611_0_-1_4.jpg,test,P24
8757,knife,inhand,00002717_P28_02_6751_7291_1_-1_9.jpg,test,P28
8758,knife,outofhand,00002559_P03_07_571_811_0_-1_4.jpg,train,P03
8759,knife,inhand,00002881_P20_04_54361_54691_1_-2_2.jpg,test,P20
8760,knife,inhand,00003080_P20_04_24931_26491_1_-1_24.jpg,test,P20
8761,knife,outofhand,00002610_P06_05_70141_70231_0_-1_1.jpg,train,P06
8762,knife,outofhand,00002559_P03_07_571_811_0_-1_3.jpg,train,P03
8763,knife,outofhand,00002559_P03_07_571_811_0_-1_2.jpg,train,P03
8764,knife,outofhand,00002610_P06_05_70141_70231_0_-1_2.jpg,train,P06
8765,knife,outofhand,00002639_P01_18_66121_66151_0_-1_0.jpg,train,P01
8766,knife,inhand,00002610_P06_05_70141_70231_0_-1_0.jpg,train,P06
8767,knife,outofhand,00002559_P03_07_571_811_0_-1_0.jpg,train,P03
8768,knife,inhand,00002529_P02_03_48871_49081_1_-2_1.jpg,test,P02
8769,knife,inhand,00002470_P12_04_2881_2941_0_-1_1.jpg,test,P12
8770,knife,inhand,00002529_P02_03_48871_49081_1_-2_3.jpg,test,P02
8771,knife,inhand,00002529_P02_03_48871_49081_1_-2_0.jpg,test,P02
8772,knife,outofhand,00002456_P08_05_24061_24391_1_-1_8.jpg,train,P08
8773,knife,outofhand,00002559_P03_07_571_811_0_-1_1.jpg,train,P03
8774,knife,outofhand,00002456_P08_05_24061_24391_1_-1_0.jpg,train,P08
8775,knife,outofhand,00002456_P08_05_24061_24391_1_-1_4.jpg,train,P08
8776,knife,outofhand,00002456_P08_05_24061_24391_1_-1_2.jpg,train,P08
8777,knife,outofhand,00002456_P08_05_24061_24391_1_-1_6.jpg,train,P08
8778,knife,inhand,00002383_P28_08_9901_10051_0_-1_4.jpg,test,P28
8779,knife,outofhand,00002434_P22_10_19141_19981_1_-1_0.jpg,validation,P22
8780,knife,outofhand,00002434_P22_10_19141_19981_1_-1_10.jpg,validation,P22
8781,knife,inhand,00002383_P28_08_9901_10051_0_-1_3.jpg,test,P28
8782,knife,inhand,00002434_P22_10_19141_19981_1_-1_15.jpg,validation,P22
8783,knife,inhand,00002415_P12_02_90871_90931_0_-1_0.jpg,test,P12
8784,knife,inhand,00002302_P21_01_26881_27091_1_-1_2.jpg,train,P21
8785,knife,outofhand,00002434_P22_10_19141_19981_1_-1_5.jpg,validation,P22
8786,knife,outofhand,00002302_P21_01_26881_27091_1_-1_4.jpg,train,P21
8787,knife,inhand,00002383_P28_08_9901_10051_0_-1_2.jpg,test,P28
8788,knife,inhand,00002302_P21_01_26881_27091_1_-1_3.jpg,train,P21
8789,knife,outofhand,00002383_P28_08_9901_10051_0_-1_0.jpg,test,P28
8790,knife,inhand,00002302_P21_01_26881_27091_1_-1_1.jpg,train,P21
8791,knife,inhand,00002302_P21_01_26881_27091_1_-1_0.jpg,train,P21
8792,knife,inhand,00002434_P22_10_19141_19981_1_-1_20.jpg,validation,P22
8793,knife,inhand,00002256_P01_18_49411_49711_1_-2_4.jpg,train,P01
8794,knife,inhand,00002295_P20_04_12631_12721_0_-1_2.jpg,test,P20
8795,knife,inhand,00002529_P02_03_48871_49081_1_-2_2.jpg,test,P02
8796,knife,inhand,00002298_P30_05_172141_172591_1_-2_2.jpg,test,P30
8797,knife,inhand,00002295_P20_04_12631_12721_0_-1_0.jpg,test,P20
8798,knife,inhand,00002298_P30_05_172141_172591_1_-2_4.jpg,test,P30
8799,knife,inhand,00002295_P20_04_12631_12721_0_-1_1.jpg,test,P20
8800,knife,inhand,00002298_P30_05_172141_172591_1_-2_0.jpg,test,P30
8801,knife,inhand,00002236_P24_05_59581_60061_1_-1_2.jpg,test,P24
8802,knife,inhand,00002236_P24_05_59581_60061_1_-1_4.jpg,test,P24
8803,knife,inhand,00002236_P24_05_59581_60061_1_-1_6.jpg,test,P24
8804,knife,inhand,00002256_P01_18_49411_49711_1_-2_1.jpg,train,P01
8805,knife,inhand,00002236_P24_05_59581_60061_1_-1_8.jpg,test,P24
8806,knife,inhand,00002256_P01_18_49411_49711_1_-2_2.jpg,train,P01
8807,knife,inhand,00002256_P01_18_49411_49711_1_-2_3.jpg,train,P01
8808,knife,inhand,00002125_P22_12_22171_22351_0_-1_3.jpg,validation,P22
8809,knife,inhand,00002125_P22_12_22171_22351_0_-1_2.jpg,validation,P22
8810,knife,inhand,00002125_P22_12_22171_22351_0_-1_0.jpg,validation,P22
8811,knife,inhand,00002198_P24_02_48421_48481_0_-1_0.jpg,test,P24
8812,knife,inhand,00002125_P22_12_22171_22351_0_-1_4.jpg,validation,P22
8813,knife,inhand,00002125_P22_12_22171_22351_0_-1_1.jpg,validation,P22
8814,knife,outofhand,00002077_P22_07_12211_12361_0_-1_0.jpg,validation,P22
8815,knife,inhand,00002059_P03_04_8401_8551_0_-2_2.jpg,train,P03
8816,knife,outofhand,00002077_P22_07_12211_12361_0_-1_1.jpg,validation,P22
8817,knife,inhand,00002059_P03_04_8401_8551_0_-2_3.jpg,train,P03
8818,knife,outofhand,00002077_P22_07_12211_12361_0_-1_3.jpg,validation,P22
8819,knife,outofhand,00002077_P22_07_12211_12361_0_-1_2.jpg,validation,P22
8820,knife,inhand,00001962_P12_01_21391_22051_1_-2_6.jpg,test,P12
8821,knife,inhand,00001948_P30_03_25261_25441_1_-1_2.jpg,test,P30
8822,knife,inhand,00001962_P12_01_21391_22051_1_-2_0.jpg,test,P12
8823,knife,inhand,00001962_P12_01_21391_22051_1_-2_3.jpg,test,P12
8824,knife,inhand,00001962_P12_01_21391_22051_1_-2_12.jpg,test,P12
8825,knife,inhand,00001948_P30_03_25261_25441_1_-1_4.jpg,test,P30
8826,knife,outofhand,00001881_P10_01_45811_45841_0_-1_0.jpg,test,P10
8827,knife,inhand,00001929_P01_18_37981_38251_1_-1_4.jpg,train,P01
8828,knife,inhand,00001929_P01_18_37981_38251_1_-1_0.jpg,train,P01
8829,knife,inhand,00001929_P01_18_37981_38251_1_-1_2.jpg,train,P01
8830,knife,inhand,00001929_P01_18_37981_38251_1_-1_3.jpg,train,P01
8831,knife,outofhand,00001929_P01_18_37981_38251_1_-1_1.jpg,train,P01
8832,knife,outofhand,00001847_P08_05_69841_70081_1_-2_1.jpg,train,P08
8833,knife,outofhand,00001819_P01_18_145321_145381_0_-1_1.jpg,train,P01
8834,knife,inhand,00001847_P08_05_69841_70081_1_-2_3.jpg,train,P08
8835,knife,outofhand,00001847_P08_05_69841_70081_1_-2_0.jpg,train,P08
8836,knife,inhand,00001812_P01_17_22741_23131_1_-1_2.jpg,train,P01
8837,knife,outofhand,00001797_P22_05_52111_52171_0_-1_1.jpg,validation,P22
8838,knife,outofhand,00001797_P22_05_52111_52171_0_-1_0.jpg,validation,P22
8839,knife,outofhand,00001819_P01_18_145321_145381_0_-1_0.jpg,train,P01
8840,knife,inhand,00001812_P01_17_22741_23131_1_-1_4.jpg,train,P01
8841,knife,inhand,00001812_P01_17_22741_23131_1_-1_6.jpg,train,P01
8842,knife,inhand,00001812_P01_17_22741_23131_1_-1_0.jpg,train,P01
8843,knife,outofhand,00001461_P22_14_16831_16981_0_-2_3.jpg,validation,P22
8844,knife,inhand,00001643_P28_09_17671_17851_1_-2_2.jpg,test,P28
8845,knife,outofhand,00001665_P28_09_11641_11701_0_-1_1.jpg,test,P28
8846,knife,outofhand,00001643_P28_09_17671_17851_1_-2_1.jpg,test,P28
8847,knife,inhand,00001452_P10_04_18421_18571_0_-2_1.jpg,test,P10
8848,knife,outofhand,00001665_P28_09_11641_11701_0_-1_0.jpg,test,P28
8849,knife,inhand,00001374_P24_05_31111_31291_0_-2_4.jpg,test,P24
8850,knife,outofhand,00001461_P22_14_16831_16981_0_-2_1.jpg,validation,P22
8851,knife,outofhand,00001374_P24_05_31111_31291_0_-2_0.jpg,test,P24
8852,knife,inhand,00001303_P20_02_4351_5071_0_-2_16.jpg,test,P20
8853,knife,outofhand,00001374_P24_05_31111_31291_0_-2_1.jpg,test,P24
8854,knife,outofhand,00001303_P20_02_4351_5071_0_-2_4.jpg,test,P20
8855,knife,inhand,00001303_P20_02_4351_5071_0_-2_8.jpg,test,P20
8856,knife,inhand,00001374_P24_05_31111_31291_0_-2_2.jpg,test,P24
8857,knife,inhand,00001191_P13_08_32281_32581_0_-2_4.jpg,train,P13
8858,knife,inhand,00001191_P13_08_32281_32581_0_-2_3.jpg,train,P13
8859,knife,inhand,00001207_P27_01_8851_8911_0_-1_0.jpg,validation,P27
8860,knife,inhand,00001207_P27_01_8851_8911_0_-1_1.jpg,validation,P27
8861,knife,inhand,00001191_P13_08_32281_32581_0_-2_2.jpg,train,P13
8862,knife,inhand,00001191_P13_08_32281_32581_0_-2_0.jpg,train,P13
8863,knife,inhand,00001191_P13_08_32281_32581_0_-2_1.jpg,train,P13
8864,knife,outofhand,00001156_P01_09_70771_71041_0_-2_1.jpg,train,P01
8865,knife,outofhand,00001156_P01_09_70771_71041_0_-2_2.jpg,train,P01
8866,knife,inhand,00001151_P12_07_6241_6721_1_-2_3.jpg,test,P12
8867,knife,outofhand,00001151_P12_07_6241_6721_1_-2_4.jpg,test,P12
8868,knife,outofhand,00001156_P01_09_70771_71041_0_-2_0.jpg,train,P01
8869,knife,inhand,00001124_P02_06_59431_59761_0_-2_1.jpg,test,P02
8870,knife,inhand,00001124_P02_06_59431_59761_0_-2_4.jpg,test,P02
8871,knife,outofhand,00001124_P02_06_59431_59761_0_-2_0.jpg,test,P02
8872,knife,inhand,00001094_P24_07_22471_22831_1_-2_0.jpg,test,P24
8873,knife,inhand,00001087_P01_05_17131_17521_1_-1_6.jpg,train,P01
8874,knife,inhand,00001087_P01_05_17131_17521_1_-1_8.jpg,train,P01
8875,knife,outofhand,00001087_P01_05_17131_17521_1_-1_0.jpg,train,P01
8876,knife,outofhand,00001087_P01_05_17131_17521_1_-1_2.jpg,train,P01
8877,knife,inhand,00001094_P24_07_22471_22831_1_-2_2.jpg,test,P24
8878,knife,outofhand,00001018_P28_14_7231_7291_0_-1_0.jpg,test,P28
8879,knife,outofhand,00001018_P28_14_7231_7291_0_-1_1.jpg,test,P28
8880,knife,inhand,00001062_P08_01_25021_25141_1_-1_2.jpg,train,P08
8881,knife,inhand,00001062_P08_01_25021_25141_1_-1_0.jpg,train,P08
8882,knife,inhand,00000949_P01_18_26521_26701_0_-2_3.jpg,train,P01
8883,knife,inhand,00000934_P29_03_29641_29941_0_-2_1.jpg,train,P29
8884,knife,inhand,00000934_P29_03_29641_29941_0_-2_2.jpg,train,P29
8885,knife,inhand,00000949_P01_18_26521_26701_0_-2_2.jpg,train,P01
8886,knife,inhand,00000934_P29_03_29641_29941_0_-2_3.jpg,train,P29
8887,knife,inhand,00001062_P08_01_25021_25141_1_-1_1.jpg,train,P08
8888,knife,outofhand,00000730_P21_03_3271_3511_0_-1_2.jpg,train,P21
8889,knife,inhand,00000949_P01_18_26521_26701_0_-2_1.jpg,train,P01
8890,knife,outofhand,00000918_P01_09_173311_173371_0_-1_0.jpg,train,P01
8891,knife,outofhand,00000918_P01_09_173311_173371_0_-1_1.jpg,train,P01
8892,knife,outofhand,00000730_P21_03_3271_3511_0_-1_1.jpg,train,P21
8893,knife,outofhand,00000730_P21_03_3271_3511_0_-1_3.jpg,train,P21
8894,knife,inhand,00000730_P21_03_3271_3511_0_-1_4.jpg,train,P21
8895,knife,outofhand,00000730_P21_03_3271_3511_0_-1_0.jpg,train,P21
8896,knife,inhand,00000662_P27_07_16171_16651_1_-2_6.jpg,validation,P27
8897,knife,inhand,00000662_P27_07_16171_16651_1_-2_8.jpg,validation,P27
8898,knife,outofhand,00000662_P27_07_16171_16651_1_-2_0.jpg,validation,P27
8899,knife,inhand,00000662_P27_07_16171_16651_1_-2_4.jpg,validation,P27
8900,knife,outofhand,00000662_P27_07_16171_16651_1_-2_2.jpg,validation,P27
8901,knife,inhand,00000600_P04_02_21301_21631_0_-2_6.jpg,validation,P04
8902,knife,inhand,00000619_P03_04_7891_7921_0_-1_0.jpg,train,P03
8903,knife,outofhand,00000651_P06_07_49411_49711_0_-1_0.jpg,train,P06
8904,knife,inhand,00000651_P06_07_49411_49711_0_-1_6.jpg,train,P06
8905,knife,inhand,00000651_P06_07_49411_49711_0_-1_8.jpg,train,P06
8906,knife,inhand,00000651_P06_07_49411_49711_0_-1_4.jpg,train,P06
8907,knife,inhand,00000600_P04_02_21301_21631_0_-2_0.jpg,validation,P04
8908,knife,outofhand,00000531_P20_02_24481_24691_1_-2_3.jpg,test,P20
8909,knife,inhand,00000600_P04_02_21301_21631_0_-2_4.jpg,validation,P04
8910,knife,inhand,00000531_P20_02_24481_24691_1_-2_2.jpg,test,P20
8911,knife,inhand,00000565_P22_17_63181_63211_0_-1_0.jpg,validation,P22
8912,knife,inhand,00000600_P04_02_21301_21631_0_-2_2.jpg,validation,P04
8913,knife,inhand,00000531_P20_02_24481_24691_1_-2_1.jpg,test,P20
8914,knife,inhand,00000408_P04_05_60271_60571_1_-1_4.jpg,validation,P04
8915,knife,inhand,00000531_P20_02_24481_24691_1_-2_0.jpg,test,P20
8916,knife,outofhand,00000518_P02_09_40561_40711_1_-1_2.jpg,test,P02
8917,knife,inhand,00000518_P02_09_40561_40711_1_-1_3.jpg,test,P02
8918,knife,inhand,00000408_P04_05_60271_60571_1_-1_1.jpg,validation,P04
8919,knife,inhand,00000387_P22_07_16621_16681_0_-1_1.jpg,validation,P22
8920,knife,inhand,00000408_P04_05_60271_60571_1_-1_3.jpg,validation,P04
8921,knife,inhand,00000408_P04_05_60271_60571_1_-1_0.jpg,validation,P04
8922,knife,outofhand,00000387_P22_07_16621_16681_0_-1_0.jpg,validation,P22
8923,knife,inhand,00000298_P28_09_14491_14641_1_-1_1.jpg,test,P28
8924,knife,inhand,00000285_P25_09_35581_36031_1_-2_2.jpg,train,P25
8925,knife,inhand,00000285_P25_09_35581_36031_1_-2_4.jpg,train,P25
8926,knife,inhand,00000408_P04_05_60271_60571_1_-1_2.jpg,validation,P04
8927,knife,inhand,00000285_P25_09_35581_36031_1_-2_6.jpg,train,P25
8928,knife,inhand,00000298_P28_09_14491_14641_1_-1_0.jpg,test,P28
8929,knife,inhand,00000298_P28_09_14491_14641_1_-1_2.jpg,test,P28
8930,knife,inhand,00000284_P02_03_49591_49621_0_-1_0.jpg,test,P02
8931,knife,outofhand,00000186_P04_03_24121_25921_1_-2_44.jpg,validation,P04
8932,knife,inhand,00000228_P04_06_31651_31801_1_-2_1.jpg,validation,P04
8933,knife,inhand,00000228_P04_06_31651_31801_1_-2_0.jpg,validation,P04
8934,knife,outofhand,00000285_P25_09_35581_36031_1_-2_0.jpg,train,P25
8935,knife,inhand,00000186_P04_03_24121_25921_1_-2_22.jpg,validation,P04
8936,knife,inhand,00000163_P22_17_66871_67111_0_-1_4.jpg,validation,P22
8937,knife,outofhand,00000186_P04_03_24121_25921_1_-2_0.jpg,validation,P04
8938,knife,inhand,00000163_P22_17_66871_67111_0_-1_2.jpg,validation,P22
8939,knife,outofhand,00000137_P26_19_10771_11521_0_-1_12.jpg,train,P26
8940,knife,inhand,00000163_P22_17_66871_67111_0_-1_3.jpg,validation,P22
8941,knife,outofhand,00000155_P28_05_2371_2521_0_-1_0.jpg,test,P28
8942,knife,outofhand,00000155_P28_05_2371_2521_0_-1_1.jpg,test,P28
8943,knife,inhand,00000155_P28_05_2371_2521_0_-1_2.jpg,test,P28
8944,knife,outofhand,00000137_P26_19_10771_11521_0_-1_0.jpg,train,P26
8945,knife,inhand,00010193_P24_07_15751_15931_1_-1_3.jpg,test,P24
8946,knife,inhand,00010192_P22_14_33991_34291_0_-2_0.jpg,validation,P22
8947,knife,inhand,00010192_P22_14_33991_34291_0_-2_4.jpg,validation,P22
8948,knife,outofhand,00010192_P22_14_33991_34291_0_-2_3.jpg,validation,P22
8949,knife,outofhand,00010192_P22_14_33991_34291_0_-2_1.jpg,validation,P22
8950,knife,inhand,00010193_P24_07_15751_15931_1_-1_1.jpg,test,P24
8951,knife,inhand,00010193_P24_07_15751_15931_1_-1_0.jpg,test,P24
8952,knife,outofhand,00010193_P24_07_15751_15931_1_-1_4.jpg,test,P24
8953,knife,outofhand,00021535_P10_04_122401_123481_0_-2_24.jpg,test,P10
8954,knife,outofhand,00021535_P10_04_122401_123481_0_-2_18.jpg,test,P10
8955,knife,inhand,00021542_P08_27_9541_9781_1_-1_0.jpg,train,P08
8956,knife,inhand,00021542_P08_27_9541_9781_1_-1_2.jpg,train,P08
8957,knife,inhand,00021542_P08_27_9541_9781_1_-1_1.jpg,train,P08
8958,knife,inhand,00021542_P08_27_9541_9781_1_-1_3.jpg,train,P08
8959,knife,inhand,00021542_P08_27_9541_9781_1_-1_4.jpg,train,P08
8960,knife,outofhand,00021535_P10_04_122401_123481_0_-2_6.jpg,test,P10
8961,knife,outofhand,00021535_P10_04_122401_123481_0_-2_0.jpg,test,P10
8962,knife,outofhand,00021508_P24_08_11491_11731_1_-1_2.jpg,test,P24
8963,knife,inhand,00021508_P24_08_11491_11731_1_-1_3.jpg,test,P24
8964,knife,inhand,00021535_P10_04_122401_123481_0_-2_12.jpg,test,P10
8965,knife,inhand,00021508_P24_08_11491_11731_1_-1_4.jpg,test,P24
8966,knife,outofhand,00021508_P24_08_11491_11731_1_-1_0.jpg,test,P24
8967,knife,inhand,00021462_P22_07_28981_29491_1_-1_12.jpg,validation,P22
8968,knife,inhand,00021462_P22_07_28981_29491_1_-1_6.jpg,validation,P22
8969,knife,outofhand,00021508_P24_08_11491_11731_1_-1_1.jpg,test,P24
8970,knife,inhand,00021462_P22_07_28981_29491_1_-1_0.jpg,validation,P22
8971,knife,inhand,00021462_P22_07_28981_29491_1_-1_3.jpg,validation,P22
8972,knife,inhand,00021462_P22_07_28981_29491_1_-1_9.jpg,validation,P22
8973,knife,inhand,00021380_P13_08_8881_9151_0_-2_3.jpg,train,P13
8974,knife,inhand,00021380_P13_08_8881_9151_0_-2_4.jpg,train,P13
8975,knife,outofhand,00021380_P13_08_8881_9151_0_-2_0.jpg,train,P13
8976,knife,inhand,00021300_P02_03_47611_48211_0_-1_12.jpg,test,P02
8977,knife,outofhand,00021339_P04_02_80731_80761_0_-1_0.jpg,validation,P04
8978,knife,outofhand,00021380_P13_08_8881_9151_0_-2_2.jpg,train,P13
8979,knife,inhand,00021300_P02_03_47611_48211_0_-1_16.jpg,test,P02
8980,knife,outofhand,00021275_P01_18_51751_52291_1_-2_3.jpg,train,P01
8981,knife,outofhand,00021300_P02_03_47611_48211_0_-1_0.jpg,test,P02
8982,knife,outofhand,00021275_P01_18_51751_52291_1_-2_9.jpg,train,P01
8983,knife,outofhand,00021275_P01_18_51751_52291_1_-2_6.jpg,train,P01
8984,knife,outofhand,00021275_P01_18_51751_52291_1_-2_12.jpg,train,P01
8985,knife,outofhand,00021153_P14_04_3211_3421_0_-1_0.jpg,validation,P14
8986,knife,outofhand,00021275_P01_18_51751_52291_1_-2_0.jpg,train,P01
8987,knife,inhand,00021223_P15_09_5461_5581_0_-1_1.jpg,test,P15
8988,knife,outofhand,00021110_P22_14_33811_33931_0_-1_0.jpg,validation,P22
8989,knife,inhand,00021223_P15_09_5461_5581_0_-1_0.jpg,test,P15
8990,knife,inhand,00021223_P15_09_5461_5581_0_-1_2.jpg,test,P15
8991,knife,outofhand,00021110_P22_14_33811_33931_0_-1_2.jpg,validation,P22
8992,knife,outofhand,00021110_P22_14_33811_33931_0_-1_1.jpg,validation,P22
8993,knife,outofhand,00021059_P22_17_26401_27031_0_-1_16.jpg,validation,P22
8994,knife,outofhand,00020979_P24_04_13411_13771_0_-2_3.jpg,test,P24
8995,knife,inhand,00021059_P22_17_26401_27031_0_-1_12.jpg,validation,P22
8996,knife,inhand,00021059_P22_17_26401_27031_0_-1_0.jpg,validation,P22
8997,knife,outofhand,00020979_P24_04_13411_13771_0_-2_4.jpg,test,P24
8998,knife,outofhand,00021059_P22_17_26401_27031_0_-1_8.jpg,validation,P22
8999,knife,inhand,00020964_P28_05_30391_30631_0_-2_4.jpg,test,P28
9000,knife,inhand,00020964_P28_05_30391_30631_0_-2_1.jpg,test,P28
9001,knife,inhand,00020979_P24_04_13411_13771_0_-2_0.jpg,test,P24
9002,knife,outofhand,00020979_P24_04_13411_13771_0_-2_2.jpg,test,P24
9003,knife,inhand,00020964_P28_05_30391_30631_0_-2_0.jpg,test,P28
9004,knife,inhand,00020964_P28_05_30391_30631_0_-2_3.jpg,test,P28
9005,knife,inhand,00020964_P28_05_30391_30631_0_-2_2.jpg,test,P28
9006,knife,inhand,00020930_P23_03_1111_2041_1_-2_4.jpg,validation,P23
9007,knife,inhand,00020878_P03_04_6421_7801_1_-2_24.jpg,train,P03
9008,knife,inhand,00020878_P03_04_6421_7801_1_-2_32.jpg,train,P03
9009,knife,inhand,00020930_P23_03_1111_2041_1_-2_2.jpg,validation,P23
9010,knife,outofhand,00020822_P08_01_24901_24931_0_-1_0.jpg,train,P08
9011,knife,outofhand,00020878_P03_04_6421_7801_1_-2_0.jpg,train,P03
9012,knife,outofhand,00020767_P01_09_128071_128311_1_-1_0.jpg,train,P01
9013,knife,inhand,00020878_P03_04_6421_7801_1_-2_8.jpg,train,P03
9014,knife,inhand,00020878_P03_04_6421_7801_1_-2_16.jpg,train,P03
9015,knife,inhand,00020742_P01_18_27721_27991_1_-1_4.jpg,train,P01
9016,knife,inhand,00021300_P02_03_47611_48211_0_-1_8.jpg,test,P02
9017,knife,inhand,00020767_P01_09_128071_128311_1_-1_2.jpg,train,P01
9018,knife,outofhand,00020742_P01_18_27721_27991_1_-1_0.jpg,train,P01
9019,knife,outofhand,00020742_P01_18_27721_27991_1_-1_1.jpg,train,P01
9020,knife,inhand,00020725_P28_02_5071_5191_0_-1_3.jpg,test,P28
9021,knife,inhand,00020725_P28_02_5071_5191_0_-1_1.jpg,test,P28
9022,knife,outofhand,00020742_P01_18_27721_27991_1_-1_2.jpg,train,P01
9023,knife,outofhand,00020654_P22_07_13381_13471_0_-1_0.jpg,validation,P22
9024,knife,outofhand,00020654_P22_07_13381_13471_0_-1_1.jpg,validation,P22
9025,knife,inhand,00020647_P02_09_48691_50011_0_-2_24.jpg,test,P02
9026,knife,inhand,00020647_P02_09_48691_50011_0_-2_32.jpg,test,P02
9027,knife,inhand,00020725_P28_02_5071_5191_0_-1_0.jpg,test,P28
9028,knife,inhand,00020647_P02_09_48691_50011_0_-2_16.jpg,test,P02
9029,knife,outofhand,00020596_P08_26_91_361_1_-1_1.jpg,train,P08
9030,knife,outofhand,00020596_P08_26_91_361_1_-1_3.jpg,train,P08
9031,knife,outofhand,00020596_P08_26_91_361_1_-1_2.jpg,train,P08
9032,knife,inhand,00020647_P02_09_48691_50011_0_-2_0.jpg,test,P02
9033,knife,outofhand,00020596_P08_26_91_361_1_-1_0.jpg,train,P08
9034,knife,outofhand,00020596_P08_26_91_361_1_-1_4.jpg,train,P08
9035,knife,inhand,00020647_P02_09_48691_50011_0_-2_8.jpg,test,P02
9036,knife,inhand,00020346_P08_26_11461_11791_1_-1_0.jpg,train,P08
9037,knife,inhand,00020460_P06_05_10471_10651_0_-2_3.jpg,train,P06
9038,knife,outofhand,00020460_P06_05_10471_10651_0_-2_2.jpg,train,P06
9039,knife,outofhand,00020346_P08_26_11461_11791_1_-1_8.jpg,train,P08
9040,knife,outofhand,00020346_P08_26_11461_11791_1_-1_4.jpg,train,P08
9041,knife,inhand,00020455_P03_09_29251_29311_0_-1_0.jpg,train,P03
9042,knife,inhand,00020340_P20_02_6451_6751_0_-2_4.jpg,test,P20
9043,knife,inhand,00020340_P20_02_6451_6751_0_-2_1.jpg,test,P20
9044,knife,outofhand,00020273_P02_06_58351_58681_1_-2_3.jpg,test,P02
9045,knife,inhand,00020340_P20_02_6451_6751_0_-2_0.jpg,test,P20
9046,knife,inhand,00020162_P04_05_50071_50371_0_-2_2.jpg,validation,P04
9047,knife,inhand,00020162_P04_05_50071_50371_0_-2_3.jpg,validation,P04
9048,knife,inhand,00020162_P04_05_50071_50371_0_-2_1.jpg,validation,P04
9049,knife,inhand,00020162_P04_05_50071_50371_0_-2_4.jpg,validation,P04
9050,knife,inhand,00020162_P04_05_50071_50371_0_-2_0.jpg,validation,P04
9051,knife,inhand,00020006_P03_11_1441_1591_1_-1_0.jpg,train,P03
9052,knife,inhand,00020052_P22_15_7351_7471_1_-1_2.jpg,validation,P22
9053,knife,inhand,00020006_P03_11_1441_1591_1_-1_3.jpg,train,P03
9054,knife,inhand,00020006_P03_11_1441_1591_1_-1_1.jpg,train,P03
9055,knife,inhand,00020006_P03_11_1441_1591_1_-1_2.jpg,train,P03
9056,knife,inhand,00019986_P10_04_71191_71521_0_-2_8.jpg,test,P10
9057,knife,outofhand,00019891_P28_01_9961_10231_0_-2_2.jpg,test,P28
9058,knife,inhand,00019986_P10_04_71191_71521_0_-2_4.jpg,test,P10
9059,knife,outofhand,00019891_P28_01_9961_10231_0_-2_4.jpg,test,P28
9060,knife,inhand,00019986_P10_04_71191_71521_0_-2_2.jpg,test,P10
9061,knife,inhand,00019825_P01_18_54931_55201_0_-2_2.jpg,train,P01
9062,knife,outofhand,00019891_P28_01_9961_10231_0_-2_1.jpg,test,P28
9063,knife,outofhand,00019891_P28_01_9961_10231_0_-2_3.jpg,test,P28
9064,knife,inhand,00019836_P22_05_45571_45721_1_-1_1.jpg,validation,P22
9065,knife,outofhand,00019825_P01_18_54931_55201_0_-2_1.jpg,train,P01
9066,knife,outofhand,00019891_P28_01_9961_10231_0_-2_0.jpg,test,P28
9067,knife,inhand,00019836_P22_05_45571_45721_1_-1_2.jpg,validation,P22
9068,knife,outofhand,00019825_P01_18_54931_55201_0_-2_0.jpg,train,P01
9069,knife,inhand,00019836_P22_05_45571_45721_1_-1_0.jpg,validation,P22
9070,knife,inhand,00019694_P04_03_13711_13771_0_-1_0.jpg,validation,P04
9071,knife,inhand,00019680_P01_09_61201_61411_1_-1_2.jpg,train,P01
9072,knife,outofhand,00019643_P27_07_3991_4051_0_-1_0.jpg,validation,P27
9073,knife,inhand,00019680_P01_09_61201_61411_1_-1_3.jpg,train,P01
9074,knife,inhand,00019603_P22_05_52231_52861_0_-1_3.jpg,validation,P22
9075,knife,inhand,00019635_P30_05_135691_135961_0_-2_0.jpg,test,P30
9076,knife,inhand,00019635_P30_05_135691_135961_0_-2_1.jpg,test,P30
9077,knife,inhand,00019635_P30_05_135691_135961_0_-2_3.jpg,test,P30
9078,knife,inhand,00019603_P22_05_52231_52861_0_-1_9.jpg,validation,P22
9079,knife,inhand,00019603_P22_05_52231_52861_0_-1_6.jpg,validation,P22
9080,knife,outofhand,00019541_P01_17_24001_24241_0_-1_4.jpg,train,P01
9081,knife,outofhand,00019541_P01_17_24001_24241_0_-1_1.jpg,train,P01
9082,knife,outofhand,00019541_P01_17_24001_24241_0_-1_3.jpg,train,P01
9083,knife,outofhand,00019541_P01_17_24001_24241_0_-1_2.jpg,train,P01
9084,knife,inhand,00019603_P22_05_52231_52861_0_-1_0.jpg,validation,P22
9085,knife,inhand,00019478_P22_14_20731_21181_1_-1_8.jpg,validation,P22
9086,knife,inhand,00019478_P22_14_20731_21181_1_-1_6.jpg,validation,P22
9087,knife,inhand,00019441_P06_05_11221_11401_1_-2_1.jpg,train,P06
9088,knife,outofhand,00019441_P06_05_11221_11401_1_-2_2.jpg,train,P06
